#     Johnson's R filter
23
        1     5200.00     0.00000
        2     5400.00     0.06000
        3     5600.00     0.28000
        4     5800.00     0.50000
        5     6000.00     0.69000
        6     6200.00     0.79000
        7     6400.00     0.88000
        8     6600.00     0.94000
        9     6800.00     0.98000
       10     7000.00     1.00000
       11     7200.00     0.94000
       12     7400.00     0.85000
       13     7600.00     0.73000
       14     7800.00     0.57000
       15     8000.00     0.42000
       16     8200.00     0.31000
       17     8400.00     0.17000
       18     8600.00     0.11000
       19     8800.00     0.06000
       20     9000.00     0.04000
       21     9200.00     0.02000
       22     9400.00     0.01000
       23     9600.00     0.00000
